"City","quadrat","species","count","TraitName","value"
"Vancouver",1,"Juncus effusus",7,"Plant height vegetative",0.534962264150943
"Vancouver",1,"Juncus effusus",7,"Seed number per flower",55
"Vancouver",1,"Juncus tenuis",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",14.4385169951667
"Vancouver",1,"Juncus tenuis",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",18.45
"Vancouver",1,"Juncus tenuis",4,"Plant biomass and allometry: Seed number per plant",55000
"Vancouver",1,"Juncus tenuis",4,"Plant height generative",0.383125
"Vancouver",1,"Juncus tenuis",4,"Plant height vegetative",0.367142857142857
"Vancouver",1,"Juncus tenuis",4,"Seed number per flower",475
"Vancouver",1,"Juniperus chinensis",1,"Plant height vegetative",21.25
"Vancouver",1,"Juniperus scopulorum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",4.02211153846154
"Vancouver",1,"Juniperus scopulorum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3.90474642857143
"Vancouver",1,"Juniperus scopulorum",4,"Plant height vegetative",12.2223076923077
"Vancouver",1,"Juniperus scopulorum",4,"Stem diameter",0.312653846153846
"Vancouver",1,"Kalmia angustifolia",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",9.12506313304299
"Vancouver",1,"Kalmia angustifolia",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",8.35294117736029
"Vancouver",1,"Kalmia angustifolia",1,"Leaf petiole length",0.6
"Vancouver",1,"Kalmia angustifolia",1,"Leaf thickness",0.216
"Vancouver",1,"Kalmia angustifolia",1,"Plant height generative",0.75
"Vancouver",1,"Kalmia angustifolia",1,"Plant height vegetative",0.964285714285714
"Vancouver",1,"Kalmia latifolia",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",9.45179584120983
"Vancouver",1,"Kalmia latifolia",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",12.3526141680285
"Vancouver",1,"Kalmia latifolia",1,"Leaf petiole length",0.912259090909091
"Vancouver",1,"Kalmia latifolia",1,"Leaf thickness",0.194363636363636
"Vancouver",1,"Kalmia latifolia",1,"Plant height vegetative",4.7072
"Vancouver",1,"Kalmia microphylla",8,"Leaf thickness",0.179
"Vancouver",1,"Koelreuteria paniculata",1,"Leaf petiole length",0
"Vancouver",1,"Koelreuteria paniculata",1,"Plant height vegetative",9.524
"Vancouver",1,"Laburnum anagyroides",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.1635400544351
"Vancouver",1,"Laburnum anagyroides",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",31.3884665326043
"Vancouver",1,"Laburnum anagyroides",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",23.8788277303149
"Vancouver",1,"Laburnum anagyroides",2,"Leaf petiole length",6.66666666666667
"Vancouver",1,"Laburnum anagyroides",2,"Leaf thickness",0.157891111111111
"Vancouver",1,"Laburnum anagyroides",2,"Plant height generative",8
"Vancouver",1,"Laburnum anagyroides",2,"Plant height vegetative",7.32692307692308
"Vancouver",1,"Laburnum anagyroides",2,"Seed number per inflorescence (total, fertile, infertile)",25.9
"Vancouver",1,"Lactuca canadensis",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",23.1121543704546
"Vancouver",1,"Lactuca canadensis",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",27.5333069988
"Vancouver",1,"Lactuca canadensis",2,"Leaf thickness",0.196
"Vancouver",1,"Lactuca canadensis",2,"Root/shoot ratio",0.940673976881355
"Vancouver",1,"Lactuca muralis",20,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",60.23291118
"Vancouver",1,"Lamium amplexicaule",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",21.6773333333333
"Vancouver",1,"Lamium amplexicaule",1,"Leaf petiole length",5
"Vancouver",1,"Lamium amplexicaule",1,"Leaf thickness",0.5
"Vancouver",1,"Lamium amplexicaule",1,"Plant biomass and allometry: Seed number per plant",1202.85714285714
"Vancouver",1,"Lamium amplexicaule",1,"Plant height generative",0.2
"Vancouver",1,"Lamium amplexicaule",1,"Plant height vegetative",0.143571428571429
"Vancouver",1,"Lamium maculatum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",31.62
"Vancouver",1,"Lamium maculatum",1,"Plant biomass and allometry: Seed number per plant",597
"Vancouver",1,"Lamium maculatum",1,"Plant height generative",0.375
"Vancouver",1,"Lamium maculatum",1,"Plant height vegetative",0.410714285714286
"Vancouver",1,"Lamium orvala",1,"Plant height vegetative",0.65
"Vancouver",1,"Lamium purpureum",18,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",38.45
"Vancouver",1,"Lamium purpureum",18,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",34.31070196
"Vancouver",1,"Lamium purpureum",18,"Plant biomass and allometry: Seed mass per plant",0.33072072557687
"Vancouver",1,"Lamium purpureum",18,"Plant biomass and allometry: Seed number per plant",367.565217391304
"Vancouver",1,"Lamium purpureum",18,"Plant height generative",0.3
"Vancouver",1,"Lamium purpureum",18,"Plant height vegetative",0.223611111111111
"Vancouver",1,"Lamium purpureum",18,"Seed number per inflorescence (total, fertile, infertile)",4
"Vancouver",1,"Lappula squarrosa",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",30.706
"Vancouver",1,"Lappula squarrosa",1,"Plant biomass and allometry: Seed number per plant",447.272727272727
"Vancouver",1,"Lappula squarrosa",1,"Plant height generative",0.35125
"Vancouver",1,"Lappula squarrosa",1,"Plant height vegetative",0.298
"Vancouver",1,"Lapsana communis",20,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",51.2846560846561
"Vancouver",1,"Lapsana communis",20,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",46.73
"Vancouver",1,"Lapsana communis",20,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",47.72848377
"Vancouver",1,"Lapsana communis",20,"Leaf thickness",0.204
"Vancouver",1,"Lapsana communis",20,"Plant biomass and allometry: Seed number per plant",1562.5
"Vancouver",1,"Lapsana communis",20,"Plant height generative",0.61
"Vancouver",1,"Lapsana communis",20,"Plant height vegetative",0.801305555555556
"Vancouver",1,"Lapsana communis",20,"Root/shoot ratio",0.342508562866957
"Vancouver",1,"Lapsana communis",20,"Seed number per flower",21
"Vancouver",1,"Lapsana communis",20,"Seed number per inflorescence (total, fertile, infertile)",21
"Vancouver",1,"Larix occidentalis",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",11.4917647058824
"Vancouver",1,"Larix occidentalis",1,"Leaf thickness",5
"Vancouver",1,"Larix occidentalis",1,"Plant height vegetative",32.7291454545455
"Vancouver",1,"Larix occidentalis",1,"Stem diameter",0.242181176470588
"Vancouver",1,"Lathyrus clymenum",1,"Plant height vegetative",0.266666666666667
"Vancouver",1,"Lathyrus davidii",1,"Plant height vegetative",0.7
"Vancouver",1,"Lathyrus japonicus",7,"Plant biomass and allometry: Seed number per plant",5500
"Vancouver",1,"Lathyrus japonicus",7,"Plant height generative",0.35
"Vancouver",1,"Lathyrus japonicus",7,"Plant height vegetative",0.459615384615385
"Vancouver",1,"Lathyrus japonicus",7,"Seed number per flower",5.5
"Vancouver",1,"Lathyrus japonicus",7,"Seed number per inflorescence (total, fertile, infertile)",39.5833333333333
"Vancouver",1,"Lathyrus latifolius",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.7
"Vancouver",1,"Lathyrus latifolius",4,"Plant height generative",1.4
"Vancouver",1,"Lathyrus latifolius",4,"Plant height vegetative",1.66666666666667
"Vancouver",1,"Lathyrus latifolius",4,"Seed number per inflorescence (total, fertile, infertile)",15.3913043478261
"Vancouver",1,"Lathyrus ochroleucus",1,"Plant height vegetative",0.9
"Vancouver",1,"Lathyrus odoratus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",32.706
"Vancouver",1,"Lathyrus odoratus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",23.702
"Vancouver",1,"Lathyrus odoratus",1,"Plant biomass and allometry: Seed number per plant",48.25
"Vancouver",1,"Lathyrus odoratus",1,"Plant height generative",0.725
"Vancouver",1,"Lathyrus odoratus",1,"Plant height vegetative",0.778571428571429
"Vancouver",1,"Lathyrus palustris",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",35.578
"Vancouver",1,"Lathyrus palustris",1,"Plant height generative",0.65
"Vancouver",1,"Lathyrus palustris",1,"Plant height vegetative",0.766666666666667
"Vancouver",1,"Lathyrus palustris",1,"Seed number per flower",5.5
"Vancouver",1,"Lathyrus palustris",1,"Seed number per inflorescence (total, fertile, infertile)",5.5
"Vancouver",1,"Lathyrus sativus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",40.2845805864831
"Vancouver",1,"Lathyrus sativus",1,"Plant height generative",0.65
"Vancouver",1,"Lathyrus sativus",1,"Plant height vegetative",0.475
"Vancouver",1,"Lathyrus sylvestris",1,"Plant biomass and allometry: Seed number per plant",52.8
"Vancouver",1,"Lathyrus sylvestris",1,"Plant height generative",1.345
"Vancouver",1,"Lathyrus sylvestris",1,"Plant height vegetative",1.5
"Vancouver",1,"Lathyrus sylvestris",1,"Seed number per inflorescence (total, fertile, infertile)",14
"Vancouver",1,"Lathyrus venosus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",22.9206286275
"Vancouver",1,"Lathyrus venosus",1,"Leaf thickness",0.2
"Vancouver",1,"Leersia oryzoides",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",31.7280074287084
"Vancouver",1,"Leersia oryzoides",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",35.2762583335104
"Vancouver",1,"Leersia oryzoides",1,"Leaf petiole length",0
"Vancouver",1,"Leersia oryzoides",1,"Leaf thickness",0.0864705882352941
"Vancouver",1,"Leersia oryzoides",1,"Plant height generative",1
"Vancouver",1,"Leersia oryzoides",1,"Plant height vegetative",0.5605
"Vancouver",1,"Legousia speculum-veneris",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",66.024
"Vancouver",1,"Legousia speculum-veneris",1,"Plant biomass and allometry: Seed number per plant",663.8
"Vancouver",1,"Legousia speculum-veneris",1,"Plant height generative",0.215
"Vancouver",1,"Legousia speculum-veneris",1,"Plant height vegetative",0.185
"Vancouver",1,"Lemna minor",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.6985507246377
"Vancouver",1,"Lemna minor",2,"Leaf thickness",0.426
"Vancouver",1,"Lemna minor",2,"Plant height vegetative",0.004
"Vancouver",1,"Lemna minuta",1,"Plant height vegetative",0.003
"Vancouver",1,"Lepidium campestre",8,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",22.6
"Vancouver",1,"Lepidium campestre",8,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",30.474
"Vancouver",1,"Lepidium campestre",8,"Plant biomass and allometry: Seed number per plant",1092.71428571429
"Vancouver",1,"Lepidium campestre",8,"Plant height generative",0.315
"Vancouver",1,"Lepidium campestre",8,"Plant height vegetative",0.3465
"Vancouver",1,"Lepidium latifolium",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",16.8
"Vancouver",1,"Lepidium latifolium",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",14.392
"Vancouver",1,"Lepidium latifolium",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",17.334
"Vancouver",1,"Lepidium latifolium",2,"Plant biomass and allometry: Seed number per plant",2903.86363636364
"Vancouver",1,"Lepidium latifolium",2,"Plant height generative",0.75
"Vancouver",1,"Lepidium latifolium",2,"Plant height vegetative",0.730357142857143
"Vancouver",1,"Lepidium perfoliatum",1,"Plant height generative",0.3
"Vancouver",1,"Lepidium perfoliatum",1,"Plant height vegetative",0.232142857142857
"Vancouver",1,"Lepidium virginicum",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",13.229831680202
"Vancouver",1,"Lepidium virginicum",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",25.92
"Vancouver",1,"Lepidium virginicum",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.4364901821063
"Vancouver",1,"Lepidium virginicum",3,"Leaf thickness",0.108979591836735
"Vancouver",1,"Lepidium virginicum",3,"Plant biomass and allometry: Seed number per plant",8933.54545454545
"Vancouver",1,"Lepidium virginicum",3,"Plant height generative",0.4775
"Vancouver",1,"Lepidium virginicum",3,"Plant height vegetative",0.4105
"Vancouver",1,"Lepidium virginicum",3,"Root/shoot ratio",0.363165845758421
"Vancouver",1,"Leucanthemum vulgare",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",19.6359022648
"Vancouver",1,"Leucanthemum vulgare",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",22.0970258565486
"Vancouver",1,"Leucanthemum vulgare",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",20.6312163130389
"Vancouver",1,"Leucanthemum vulgare",5,"Leaf thickness",0.320580186303333
"Vancouver",1,"Leucanthemum vulgare",5,"Plant biomass and allometry: Seed number per plant",3894.825
"Vancouver",1,"Leucanthemum vulgare",5,"Plant height generative",0.477766233766234
"Vancouver",1,"Leucanthemum vulgare",5,"Plant height vegetative",0.321913461538462
"Vancouver",1,"Leucanthemum vulgare",5,"Root/shoot ratio",3.03508771929825
"Vancouver",1,"Leucanthemum vulgare",5,"Seed number per flower",420
"Vancouver",1,"Leucanthemum vulgare",5,"Seed number per inflorescence (total, fertile, infertile)",185
"Vancouver",1,"Leucanthemum vulgare",5,"Stem diameter",0.0024124
"Vancouver",1,"Limosella aquatica",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",27.3
"Vancouver",1,"Limosella aquatica",1,"Leaf petiole length",5
"Vancouver",1,"Limosella aquatica",1,"Plant biomass and allometry: Seed number per plant",4868
"Vancouver",1,"Limosella aquatica",1,"Plant height generative",0.055
"Vancouver",1,"Limosella aquatica",1,"Plant height vegetative",0.0527777777777778
"Vancouver",1,"Limosella aquatica",1,"Seed number per flower",373
"Vancouver",1,"Limosella aquatica",1,"Seed number per inflorescence (total, fertile, infertile)",196
"Vancouver",1,"Linaria dalmatica",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",14.5728792044811
"Vancouver",1,"Linaria dalmatica",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",12.3245505
"Vancouver",1,"Linaria dalmatica",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",14.5728792044286
"Vancouver",1,"Linaria dalmatica",1,"Plant height vegetative",0.607
"Vancouver",1,"Linaria purpurea",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",16.42
"Vancouver",1,"Linaria purpurea",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",27.2704276485157
"Vancouver",1,"Linaria purpurea",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",27.2704276485
"Vancouver",1,"Linaria purpurea",1,"Leaf petiole length",0
"Vancouver",1,"Linaria purpurea",1,"Plant biomass and allometry: Seed number per plant",5792.5
"Vancouver",1,"Linaria purpurea",1,"Plant height vegetative",0.511428571428571
"Vancouver",1,"Linaria purpurea",1,"Seed number per flower",55
"Vancouver",1,"Linaria purpurea",1,"Seed number per inflorescence (total, fertile, infertile)",15
"Vancouver",1,"Linaria vulgaris",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",19.9833333333333
"Vancouver",1,"Linaria vulgaris",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",21.3797894229115
"Vancouver",1,"Linaria vulgaris",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",37.8548854371667
"Vancouver",1,"Linaria vulgaris",2,"Plant biomass and allometry: Seed number per plant",31795.3333333333
"Vancouver",1,"Linaria vulgaris",2,"Plant height generative",0.551527777777778
"Vancouver",1,"Linaria vulgaris",2,"Plant height vegetative",0.5375
"Vancouver",1,"Linaria vulgaris",2,"Root/shoot ratio",2.05
"Vancouver",1,"Linaria vulgaris",2,"Seed number per flower",110.5
"Vancouver",1,"Linaria vulgaris",2,"Seed number per inflorescence (total, fertile, infertile)",166
